"Date","Source","Site ID","POC","Daily Mean PM2.5 Concentration","Units","Daily AQI Value","Local Site Name","Daily Obs Count","Percent Complete","AQS Parameter Code","AQS Parameter Description","Method Code","Method Description","CBSA Code","CBSA Name","State FIPS Code","State","County FIPS Code","County","Site Latitude","Site Longitude"
"02/01/2017","AQS","040134003","3","10.1","ug/m3 LC","53","SOUTH PHOENIX","1","100.0000","88101","PM2.5 - Local Conditions","182","Thermo Scientific TEOM 1405-DF Dichotomous FDMS","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4031400008676","-112.07526"
"02/02/2017","AQS","040134003","3","10.5","ug/m3 LC","54","SOUTH PHOENIX","1","100.0000","88101","PM2.5 - Local Conditions","182","Thermo Scientific TEOM 1405-DF Dichotomous FDMS","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4031400008676","-112.07526"
"02/03/2017","AQS","040134003","3","11.8","ug/m3 LC","56","SOUTH PHOENIX","1","100.0000","88101","PM2.5 - Local Conditions","182","Thermo Scientific TEOM 1405-DF Dichotomous FDMS","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4031400008676","-112.07526"
"02/04/2017","AQS","040134003","3","15.9","ug/m3 LC","64","SOUTH PHOENIX","1","100.0000","88101","PM2.5 - Local Conditions","182","Thermo Scientific TEOM 1405-DF Dichotomous FDMS","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4031400008676","-112.07526"
"02/05/2017","AQS","040134003","3","15.7","ug/m3 LC","63","SOUTH PHOENIX","1","100.0000","88101","PM2.5 - Local Conditions","182","Thermo Scientific TEOM 1405-DF Dichotomous FDMS","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4031400008676","-112.07526"
"02/06/2017","AQS","040134003","3","13.2","ug/m3 LC","59","SOUTH PHOENIX","1","100.0000","88101","PM2.5 - Local Conditions","182","Thermo Scientific TEOM 1405-DF Dichotomous FDMS","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4031400008676","-112.07526"
"02/07/2017","AQS","040134003","3","6.9","ug/m3 LC","38","SOUTH PHOENIX","1","100.0000","88101","PM2.5 - Local Conditions","182","Thermo Scientific TEOM 1405-DF Dichotomous FDMS","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4031400008676","-112.07526"
"02/08/2017","AQS","040134003","3","7.4","ug/m3 LC","41","SOUTH PHOENIX","1","100.0000","88101","PM2.5 - Local Conditions","182","Thermo Scientific TEOM 1405-DF Dichotomous FDMS","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4031400008676","-112.07526"
"02/09/2017","AQS","040134003","3","9.9","ug/m3 LC","52","SOUTH PHOENIX","1","100.0000","88101","PM2.5 - Local Conditions","182","Thermo Scientific TEOM 1405-DF Dichotomous FDMS","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4031400008676","-112.07526"
"02/10/2017","AQS","040134003","3","12.4","ug/m3 LC","57","SOUTH PHOENIX","1","100.0000","88101","PM2.5 - Local Conditions","182","Thermo Scientific TEOM 1405-DF Dichotomous FDMS","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4031400008676","-112.07526"
"02/11/2017","AQS","040134003","3","12.2","ug/m3 LC","57","SOUTH PHOENIX","1","100.0000","88101","PM2.5 - Local Conditions","182","Thermo Scientific TEOM 1405-DF Dichotomous FDMS","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4031400008676","-112.07526"
"02/12/2017","AQS","040134003","3","4","ug/m3 LC","22","SOUTH PHOENIX","1","100.0000","88101","PM2.5 - Local Conditions","182","Thermo Scientific TEOM 1405-DF Dichotomous FDMS","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4031400008676","-112.07526"
"02/13/2017","AQS","040134003","3","6.2","ug/m3 LC","34","SOUTH PHOENIX","1","100.0000","88101","PM2.5 - Local Conditions","182","Thermo Scientific TEOM 1405-DF Dichotomous FDMS","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4031400008676","-112.07526"
"02/14/2017","AQS","040134003","3","7.5","ug/m3 LC","42","SOUTH PHOENIX","1","100.0000","88101","PM2.5 - Local Conditions","182","Thermo Scientific TEOM 1405-DF Dichotomous FDMS","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4031400008676","-112.07526"
"02/15/2017","AQS","040134003","3","5.1","ug/m3 LC","28","SOUTH PHOENIX","1","100.0000","88101","PM2.5 - Local Conditions","182","Thermo Scientific TEOM 1405-DF Dichotomous FDMS","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4031400008676","-112.07526"
"02/16/2017","AQS","040134003","3","5.3","ug/m3 LC","29","SOUTH PHOENIX","1","100.0000","88101","PM2.5 - Local Conditions","182","Thermo Scientific TEOM 1405-DF Dichotomous FDMS","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4031400008676","-112.07526"
"02/17/2017","AQS","040134003","3","5.1","ug/m3 LC","28","SOUTH PHOENIX","1","100.0000","88101","PM2.5 - Local Conditions","182","Thermo Scientific TEOM 1405-DF Dichotomous FDMS","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4031400008676","-112.07526"
"02/18/2017","AQS","040134003","3","3.4","ug/m3 LC","19","SOUTH PHOENIX","1","100.0000","88101","PM2.5 - Local Conditions","182","Thermo Scientific TEOM 1405-DF Dichotomous FDMS","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4031400008676","-112.07526"
"02/19/2017","AQS","040134003","3","2.2","ug/m3 LC","12","SOUTH PHOENIX","1","100.0000","88101","PM2.5 - Local Conditions","182","Thermo Scientific TEOM 1405-DF Dichotomous FDMS","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4031400008676","-112.07526"
"02/20/2017","AQS","040134003","3","7.1","ug/m3 LC","39","SOUTH PHOENIX","1","100.0000","88101","PM2.5 - Local Conditions","182","Thermo Scientific TEOM 1405-DF Dichotomous FDMS","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4031400008676","-112.07526"
"02/21/2017","AQS","040134003","3","7.3","ug/m3 LC","41","SOUTH PHOENIX","1","100.0000","88101","PM2.5 - Local Conditions","182","Thermo Scientific TEOM 1405-DF Dichotomous FDMS","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4031400008676","-112.07526"
"02/22/2017","AQS","040134003","3","8","ug/m3 LC","44","SOUTH PHOENIX","1","100.0000","88101","PM2.5 - Local Conditions","182","Thermo Scientific TEOM 1405-DF Dichotomous FDMS","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4031400008676","-112.07526"
"02/23/2017","AQS","040134003","3","3.1","ug/m3 LC","17","SOUTH PHOENIX","1","100.0000","88101","PM2.5 - Local Conditions","182","Thermo Scientific TEOM 1405-DF Dichotomous FDMS","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4031400008676","-112.07526"
"02/24/2017","AQS","040134003","3","7.3","ug/m3 LC","41","SOUTH PHOENIX","1","100.0000","88101","PM2.5 - Local Conditions","182","Thermo Scientific TEOM 1405-DF Dichotomous FDMS","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4031400008676","-112.07526"
"02/25/2017","AQS","040134003","3","11","ug/m3 LC","55","SOUTH PHOENIX","1","100.0000","88101","PM2.5 - Local Conditions","182","Thermo Scientific TEOM 1405-DF Dichotomous FDMS","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4031400008676","-112.07526"
"02/26/2017","AQS","040134003","3","9.5","ug/m3 LC","52","SOUTH PHOENIX","1","100.0000","88101","PM2.5 - Local Conditions","182","Thermo Scientific TEOM 1405-DF Dichotomous FDMS","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4031400008676","-112.07526"
"02/27/2017","AQS","040134003","3","3.3","ug/m3 LC","18","SOUTH PHOENIX","1","100.0000","88101","PM2.5 - Local Conditions","182","Thermo Scientific TEOM 1405-DF Dichotomous FDMS","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4031400008676","-112.07526"
"02/28/2017","AQS","040134003","3","7","ug/m3 LC","39","SOUTH PHOENIX","1","100.0000","88101","PM2.5 - Local Conditions","182","Thermo Scientific TEOM 1405-DF Dichotomous FDMS","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4031400008676","-112.07526"
"03/01/2017","AQS","040134003","3","3.8","ug/m3 LC","21","SOUTH PHOENIX","1","100.0000","88101","PM2.5 - Local Conditions","182","Thermo Scientific TEOM 1405-DF Dichotomous FDMS","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4031400008676","-112.07526"
"03/02/2017","AQS","040134003","3","5.2","ug/m3 LC","29","SOUTH PHOENIX","1","100.0000","88101","PM2.5 - Local Conditions","182","Thermo Scientific TEOM 1405-DF Dichotomous FDMS","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4031400008676","-112.07526"
"03/03/2017","AQS","040134003","3","7.4","ug/m3 LC","41","SOUTH PHOENIX","1","100.0000","88101","PM2.5 - Local Conditions","182","Thermo Scientific TEOM 1405-DF Dichotomous FDMS","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4031400008676","-112.07526"
"03/04/2017","AQS","040134003","3","10.1","ug/m3 LC","53","SOUTH PHOENIX","1","100.0000","88101","PM2.5 - Local Conditions","182","Thermo Scientific TEOM 1405-DF Dichotomous FDMS","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4031400008676","-112.07526"
"03/05/2017","AQS","040134003","3","6.7","ug/m3 LC","37","SOUTH PHOENIX","1","100.0000","88101","PM2.5 - Local Conditions","182","Thermo Scientific TEOM 1405-DF Dichotomous FDMS","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4031400008676","-112.07526"
"03/06/2017","AQS","040134003","3","3.6","ug/m3 LC","20","SOUTH PHOENIX","1","100.0000","88101","PM2.5 - Local Conditions","182","Thermo Scientific TEOM 1405-DF Dichotomous FDMS","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4031400008676","-112.07526"
"03/08/2017","AQS","040134003","3","4.1","ug/m3 LC","23","SOUTH PHOENIX","1","100.0000","88101","PM2.5 - Local Conditions","182","Thermo Scientific TEOM 1405-DF Dichotomous FDMS","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4031400008676","-112.07526"
"03/09/2017","AQS","040134003","3","6","ug/m3 LC","33","SOUTH PHOENIX","1","100.0000","88101","PM2.5 - Local Conditions","182","Thermo Scientific TEOM 1405-DF Dichotomous FDMS","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4031400008676","-112.07526"
"03/10/2017","AQS","040134003","3","5.8","ug/m3 LC","32","SOUTH PHOENIX","1","100.0000","88101","PM2.5 - Local Conditions","182","Thermo Scientific TEOM 1405-DF Dichotomous FDMS","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4031400008676","-112.07526"
"03/11/2017","AQS","040134003","3","4.6","ug/m3 LC","26","SOUTH PHOENIX","1","100.0000","88101","PM2.5 - Local Conditions","182","Thermo Scientific TEOM 1405-DF Dichotomous FDMS","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4031400008676","-112.07526"
"03/12/2017","AQS","040134003","3","5.3","ug/m3 LC","29","SOUTH PHOENIX","1","100.0000","88101","PM2.5 - Local Conditions","182","Thermo Scientific TEOM 1405-DF Dichotomous FDMS","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4031400008676","-112.07526"
"03/13/2017","AQS","040134003","3","4.4","ug/m3 LC","24","SOUTH PHOENIX","1","100.0000","88101","PM2.5 - Local Conditions","182","Thermo Scientific TEOM 1405-DF Dichotomous FDMS","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4031400008676","-112.07526"
"03/14/2017","AQS","040134003","3","4.6","ug/m3 LC","26","SOUTH PHOENIX","1","100.0000","88101","PM2.5 - Local Conditions","182","Thermo Scientific TEOM 1405-DF Dichotomous FDMS","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4031400008676","-112.07526"
"03/15/2017","AQS","040134003","3","6.8","ug/m3 LC","38","SOUTH PHOENIX","1","100.0000","88101","PM2.5 - Local Conditions","182","Thermo Scientific TEOM 1405-DF Dichotomous FDMS","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4031400008676","-112.07526"
"03/16/2017","AQS","040134003","3","3.9","ug/m3 LC","22","SOUTH PHOENIX","1","100.0000","88101","PM2.5 - Local Conditions","182","Thermo Scientific TEOM 1405-DF Dichotomous FDMS","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4031400008676","-112.07526"
"03/17/2017","AQS","040134003","3","7","ug/m3 LC","39","SOUTH PHOENIX","1","100.0000","88101","PM2.5 - Local Conditions","182","Thermo Scientific TEOM 1405-DF Dichotomous FDMS","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4031400008676","-112.07526"
"03/18/2017","AQS","040134003","3","5.7","ug/m3 LC","32","SOUTH PHOENIX","1","100.0000","88101","PM2.5 - Local Conditions","182","Thermo Scientific TEOM 1405-DF Dichotomous FDMS","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4031400008676","-112.07526"
"03/19/2017","AQS","040134003","3","9.5","ug/m3 LC","52","SOUTH PHOENIX","1","100.0000","88101","PM2.5 - Local Conditions","182","Thermo Scientific TEOM 1405-DF Dichotomous FDMS","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4031400008676","-112.07526"
"03/20/2017","AQS","040134003","3","5.2","ug/m3 LC","29","SOUTH PHOENIX","1","100.0000","88101","PM2.5 - Local Conditions","182","Thermo Scientific TEOM 1405-DF Dichotomous FDMS","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4031400008676","-112.07526"
"03/21/2017","AQS","040134003","3","5.2","ug/m3 LC","29","SOUTH PHOENIX","1","100.0000","88101","PM2.5 - Local Conditions","182","Thermo Scientific TEOM 1405-DF Dichotomous FDMS","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4031400008676","-112.07526"
"03/22/2017","AQS","040134003","3","4.5","ug/m3 LC","25","SOUTH PHOENIX","1","100.0000","88101","PM2.5 - Local Conditions","182","Thermo Scientific TEOM 1405-DF Dichotomous FDMS","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4031400008676","-112.07526"
"03/23/2017","AQS","040134003","3","3.2","ug/m3 LC","18","SOUTH PHOENIX","1","100.0000","88101","PM2.5 - Local Conditions","182","Thermo Scientific TEOM 1405-DF Dichotomous FDMS","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4031400008676","-112.07526"
"03/24/2017","AQS","040134003","3","6.6","ug/m3 LC","37","SOUTH PHOENIX","1","100.0000","88101","PM2.5 - Local Conditions","182","Thermo Scientific TEOM 1405-DF Dichotomous FDMS","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4031400008676","-112.07526"
"03/25/2017","AQS","040134003","3","9.7","ug/m3 LC","52","SOUTH PHOENIX","1","100.0000","88101","PM2.5 - Local Conditions","182","Thermo Scientific TEOM 1405-DF Dichotomous FDMS","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4031400008676","-112.07526"
"03/26/2017","AQS","040134003","3","6","ug/m3 LC","33","SOUTH PHOENIX","1","100.0000","88101","PM2.5 - Local Conditions","182","Thermo Scientific TEOM 1405-DF Dichotomous FDMS","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4031400008676","-112.07526"
"03/27/2017","AQS","040134003","3","7.4","ug/m3 LC","41","SOUTH PHOENIX","1","100.0000","88101","PM2.5 - Local Conditions","182","Thermo Scientific TEOM 1405-DF Dichotomous FDMS","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4031400008676","-112.07526"
"03/28/2017","AQS","040134003","3","3.3","ug/m3 LC","18","SOUTH PHOENIX","1","100.0000","88101","PM2.5 - Local Conditions","182","Thermo Scientific TEOM 1405-DF Dichotomous FDMS","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4031400008676","-112.07526"
"03/29/2017","AQS","040134003","3","5.2","ug/m3 LC","29","SOUTH PHOENIX","1","100.0000","88101","PM2.5 - Local Conditions","182","Thermo Scientific TEOM 1405-DF Dichotomous FDMS","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4031400008676","-112.07526"
"03/30/2017","AQS","040134003","3","9.4","ug/m3 LC","52","SOUTH PHOENIX","1","100.0000","88101","PM2.5 - Local Conditions","182","Thermo Scientific TEOM 1405-DF Dichotomous FDMS","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4031400008676","-112.07526"
"03/31/2017","AQS","040134003","3","12.2","ug/m3 LC","57","SOUTH PHOENIX","1","100.0000","88101","PM2.5 - Local Conditions","182","Thermo Scientific TEOM 1405-DF Dichotomous FDMS","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4031400008676","-112.07526"
"04/01/2017","AQS","040134003","3","8.5","ug/m3 LC","47","SOUTH PHOENIX","1","100.0000","88101","PM2.5 - Local Conditions","182","Thermo Scientific TEOM 1405-DF Dichotomous FDMS","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4031400008676","-112.07526"
"04/02/2017","AQS","040134003","3","8.9","ug/m3 LC","49","SOUTH PHOENIX","1","100.0000","88101","PM2.5 - Local Conditions","182","Thermo Scientific TEOM 1405-DF Dichotomous FDMS","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4031400008676","-112.07526"
"04/03/2017","AQS","040134003","3","9","ug/m3 LC","50","SOUTH PHOENIX","1","100.0000","88101","PM2.5 - Local Conditions","182","Thermo Scientific TEOM 1405-DF Dichotomous FDMS","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4031400008676","-112.07526"
"04/04/2017","AQS","040134003","3","8","ug/m3 LC","44","SOUTH PHOENIX","1","100.0000","88101","PM2.5 - Local Conditions","182","Thermo Scientific TEOM 1405-DF Dichotomous FDMS","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4031400008676","-112.07526"
"04/05/2017","AQS","040134003","3","7.1","ug/m3 LC","39","SOUTH PHOENIX","1","100.0000","88101","PM2.5 - Local Conditions","182","Thermo Scientific TEOM 1405-DF Dichotomous FDMS","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4031400008676","-112.07526"
"04/06/2017","AQS","040134003","3","8.9","ug/m3 LC","49","SOUTH PHOENIX","1","100.0000","88101","PM2.5 - Local Conditions","182","Thermo Scientific TEOM 1405-DF Dichotomous FDMS","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4031400008676","-112.07526"
"04/07/2017","AQS","040134003","3","12","ug/m3 LC","56","SOUTH PHOENIX","1","100.0000","88101","PM2.5 - Local Conditions","182","Thermo Scientific TEOM 1405-DF Dichotomous FDMS","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4031400008676","-112.07526"
"04/08/2017","AQS","040134003","3","7.5","ug/m3 LC","42","SOUTH PHOENIX","1","100.0000","88101","PM2.5 - Local Conditions","182","Thermo Scientific TEOM 1405-DF Dichotomous FDMS","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4031400008676","-112.07526"
"04/09/2017","AQS","040134003","3","8.4","ug/m3 LC","47","SOUTH PHOENIX","1","100.0000","88101","PM2.5 - Local Conditions","182","Thermo Scientific TEOM 1405-DF Dichotomous FDMS","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4031400008676","-112.07526"
"04/10/2017","AQS","040134003","3","8.7","ug/m3 LC","48","SOUTH PHOENIX","1","100.0000","88101","PM2.5 - Local Conditions","182","Thermo Scientific TEOM 1405-DF Dichotomous FDMS","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4031400008676","-112.07526"
"04/11/2017","AQS","040134003","3","10.3","ug/m3 LC","53","SOUTH PHOENIX","1","100.0000","88101","PM2.5 - Local Conditions","182","Thermo Scientific TEOM 1405-DF Dichotomous FDMS","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4031400008676","-112.07526"
"04/12/2017","AQS","040134003","3","10","ug/m3 LC","53","SOUTH PHOENIX","1","100.0000","88101","PM2.5 - Local Conditions","182","Thermo Scientific TEOM 1405-DF Dichotomous FDMS","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4031400008676","-112.07526"
"04/13/2017","AQS","040134003","3","10","ug/m3 LC","53","SOUTH PHOENIX","1","100.0000","88101","PM2.5 - Local Conditions","182","Thermo Scientific TEOM 1405-DF Dichotomous FDMS","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4031400008676","-112.07526"
"04/14/2017","AQS","040134003","3","7.4","ug/m3 LC","41","SOUTH PHOENIX","1","100.0000","88101","PM2.5 - Local Conditions","182","Thermo Scientific TEOM 1405-DF Dichotomous FDMS","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4031400008676","-112.07526"
"04/15/2017","AQS","040134003","3","8.4","ug/m3 LC","47","SOUTH PHOENIX","1","100.0000","88101","PM2.5 - Local Conditions","182","Thermo Scientific TEOM 1405-DF Dichotomous FDMS","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4031400008676","-112.07526"
"04/16/2017","AQS","040134003","3","10.2","ug/m3 LC","53","SOUTH PHOENIX","1","100.0000","88101","PM2.5 - Local Conditions","182","Thermo Scientific TEOM 1405-DF Dichotomous FDMS","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4031400008676","-112.07526"
"04/17/2017","AQS","040134003","3","9.4","ug/m3 LC","52","SOUTH PHOENIX","1","100.0000","88101","PM2.5 - Local Conditions","182","Thermo Scientific TEOM 1405-DF Dichotomous FDMS","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4031400008676","-112.07526"
"04/18/2017","AQS","040134003","3","7.1","ug/m3 LC","39","SOUTH PHOENIX","1","100.0000","88101","PM2.5 - Local Conditions","182","Thermo Scientific TEOM 1405-DF Dichotomous FDMS","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4031400008676","-112.07526"
"04/19/2017","AQS","040134003","3","5.8","ug/m3 LC","32","SOUTH PHOENIX","1","100.0000","88101","PM2.5 - Local Conditions","182","Thermo Scientific TEOM 1405-DF Dichotomous FDMS","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4031400008676","-112.07526"
"04/20/2017","AQS","040134003","3","7.1","ug/m3 LC","39","SOUTH PHOENIX","1","100.0000","88101","PM2.5 - Local Conditions","182","Thermo Scientific TEOM 1405-DF Dichotomous FDMS","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4031400008676","-112.07526"
"04/21/2017","AQS","040134003","3","5.8","ug/m3 LC","32","SOUTH PHOENIX","1","100.0000","88101","PM2.5 - Local Conditions","182","Thermo Scientific TEOM 1405-DF Dichotomous FDMS","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4031400008676","-112.07526"
"04/22/2017","AQS","040134003","3","6.4","ug/m3 LC","36","SOUTH PHOENIX","1","100.0000","88101","PM2.5 - Local Conditions","182","Thermo Scientific TEOM 1405-DF Dichotomous FDMS","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4031400008676","-112.07526"
"04/23/2017","AQS","040134003","3","8.2","ug/m3 LC","46","SOUTH PHOENIX","1","100.0000","88101","PM2.5 - Local Conditions","182","Thermo Scientific TEOM 1405-DF Dichotomous FDMS","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4031400008676","-112.07526"
"04/24/2017","AQS","040134003","3","5.9","ug/m3 LC","33","SOUTH PHOENIX","1","100.0000","88101","PM2.5 - Local Conditions","182","Thermo Scientific TEOM 1405-DF Dichotomous FDMS","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4031400008676","-112.07526"
"04/25/2017","AQS","040134003","3","7.7","ug/m3 LC","43","SOUTH PHOENIX","1","100.0000","88101","PM2.5 - Local Conditions","182","Thermo Scientific TEOM 1405-DF Dichotomous FDMS","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4031400008676","-112.07526"
"04/26/2017","AQS","040134003","3","3.3","ug/m3 LC","18","SOUTH PHOENIX","1","100.0000","88101","PM2.5 - Local Conditions","182","Thermo Scientific TEOM 1405-DF Dichotomous FDMS","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4031400008676","-112.07526"
"04/27/2017","AQS","040134003","3","5.9","ug/m3 LC","33","SOUTH PHOENIX","1","100.0000","88101","PM2.5 - Local Conditions","182","Thermo Scientific TEOM 1405-DF Dichotomous FDMS","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4031400008676","-112.07526"
"04/28/2017","AQS","040134003","3","8","ug/m3 LC","44","SOUTH PHOENIX","1","100.0000","88101","PM2.5 - Local Conditions","182","Thermo Scientific TEOM 1405-DF Dichotomous FDMS","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4031400008676","-112.07526"
"04/29/2017","AQS","040134003","3","3.2","ug/m3 LC","18","SOUTH PHOENIX","1","100.0000","88101","PM2.5 - Local Conditions","182","Thermo Scientific TEOM 1405-DF Dichotomous FDMS","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4031400008676","-112.07526"
"04/30/2017","AQS","040134003","3","3.9","ug/m3 LC","22","SOUTH PHOENIX","1","100.0000","88101","PM2.5 - Local Conditions","182","Thermo Scientific TEOM 1405-DF Dichotomous FDMS","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4031400008676","-112.07526"
"05/01/2017","AQS","040134003","3","4.2","ug/m3 LC","23","SOUTH PHOENIX","1","100.0000","88101","PM2.5 - Local Conditions","182","Thermo Scientific TEOM 1405-DF Dichotomous FDMS","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4031400008676","-112.07526"
